action_count,bot_fingerprint_score,click_intervals_count,click_timestamps_count,click_timestamps_max,click_timestamps_mean,click_timestamps_min,cursorAngleVariance,cursor_acceleration_count,cursor_acceleration_max,cursor_acceleration_mean,cursor_acceleration_std,cursor_curvature_count,cursor_curvature_max,cursor_curvature_mean,cursor_curvature_min,cursor_curvature_std,cursor_movement_entropy,cursor_movements_count,cursor_movements_mean_distance,cursor_movements_total_distance,cursor_speeds_count,cursor_speeds_max,cursor_speeds_mean,cursor_speeds_min,cursor_speeds_std,hesitation_count,hesitation_mean,hesitation_min,idle_time,is_automated_browser,key_hold_times_count,key_press_times_count,keyboard_patterns_count,keyboard_patterns_max,keyboard_patterns_mean,keyboard_patterns_min,label,micropause_count,micropause_min,mouseJitter_count,mouse_angle_entropy,mouse_movement_debug_currentSpeed,mouse_movement_debug_distance,mouse_movement_debug_dx,mouse_movement_debug_dy,mouse_num_pauses,paste_detected,scroll_changes,scroll_speed_mean,scroll_speed_std,scroll_speeds_count,scroll_speeds_mean,scroll_speeds_std,speed_calculation_debug_filteredSpeed,speed_calculation_debug_latestSpeed,speed_calculation_debug_rawSpeed,typing_interval_entropy
44,0.1,6,7,1751135767802.0,1751135763471.5715,1751135756694.0,,1,0.1,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,2,109.0,109.0,1,46.704046013761904,46.704046013761904,46.704046013761904,0.0,0,0.0,0.0,0,True,42,41,42,1751135768140.0,1751135763616.3333,1751135756718.0,0,0,0.0,0,,46.704046013761904,109.0,109,0,,False,1497,229.68642996839657,109.064889975045,16,229.68642996839657,109.064889975045,46.704046013761904,46.704046013761904,46.704046013761904,0.9231719729805402
47,0.1,7,8,1751135768326.0,1751135764078.375,1751135756694.0,,1,0.1,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,2,109.0,109.0,1,46.704046013761904,46.704046013761904,46.704046013761904,0.0,0,0.0,0.0,0,True,45,44,45,1751135768592.0,1751135763941.4443,1751135756718.0,0,0,0.0,0,,46.704046013761904,109.0,109,0,,False,1497,229.68642996839657,109.064889975045,16,229.68642996839657,109.064889975045,46.704046013761904,46.704046013761904,46.704046013761904,0.911198079160535
12,0.1,0,1,1751135794135.0,1751135794135.0,1751135794135.0,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,True,11,10,11,1751135795379.0,1751135794766.5454,1751135794158.0,0,0,0.0,0,,0.0,0.0,0,0,,False,0,,,0,0.0,0.0,0.0,0.0,0.0,1.7352032521790879
159,0.5,1,2,1751135878190.0,1751135873691.0,1751135869192.0,133.08457565620074,19,22.444695366053317,5.138827353125737,5.73743091172252,3,1.407024239134668,1.0146388370822708,0.7335053862669836,0.285994940261302,1.923271289500645,16,16.67093607050072,250.06404105751076,19,1184.4369543106068,305.28988720098823,10.713191398431093,296.6254179794526,0,0.0,0.0,0,False,15,14,15,1751135876381.0,1751135873649.8667,1751135869800.0,1,0,0.0,0,1.3316778753949086,10.713191398431093,7.0710678118654755,1,-7,1.0,False,0,,,0,0.0,0.0,10.713191398431093,10.713191398431093,10.713191398431093,1.4248560164540602
437,0.576,0,0,0.0,0.0,0.0,,6,3.208340795333045,1.1871079231167894,1.1565421162613325,4,3.0028148137451596,1.7716295033789964,0.32043420581987897,0.9555585263992478,2.2450352741261774,4,10.480598186565965,31.441794559697897,6,162.2509087234354,86.18961947089218,13.900315277495297,63.923676566072935,0,0.0,0.0,1,False,7,3,12,1750136455786.0,1750136454156.1667,1750136452894.0,1,0,0.0,0,0.6931501501177924,73.44401860522146,5.830951894845301,-5,3,0.0,True,1,,,0,0.0,0.0,73.44401860522146,73.44401860522146,73.44401860522146,0.6942753565190141
242,0.497,0,0,0.0,0.0,0.0,133.701,6,6.249485384285967,4.4760531710563,2.0787323258165875,3,1.6287410906615027,1.161836743555238,0.8567691400042111,0.3352894489082817,2.2538575896013517,3,19.526027426367023,39.052054852734045,6,622.560965683279,343.9403046415339,224.8931766957403,128.4478095248796,0,0.0,0.0,0,False,3,3,6,1750927890441.0,1750927889481.0,1750927888879.0,1,0,0.0,0,1.4783068796350778e-05,30.375811729270485,10.0,6,-8,0.0,True,-2,,,0,0.0,0.0,30.375811729270485,30.375811729270485,30.375811729270485,0.6932417106644498
193,0.558,0,0,0.0,0.0,0.0,,7,6.106352987314958,1.5773787726942399,1.9808134781123952,3,0.6953266915662454,0.6326045204384778,0.5828531031324117,0.04682419150270678,2.2538575896013517,3,16.01756773669272,32.03513547338544,8,627.090064724674,213.98526110991065,15.626353307672309,197.11069263363194,0,0.0,0.0,-2,True,9,5,9,1750489282157.0,1750489280758.4443,1750489279414.0,1,0,0.0,0,1.4783068796350778e-05,200.1424284871604,11.180339887498949,11,2,0.0,True,0,,,0,0.0,0.0,200.1424284871604,200.1424284871604,200.1424284871604,1.0455406315682796
130,0.526,0,0,0.0,0.0,0.0,,3,14.282561752218271,7.367751872519772,5.795382673680467,0,0.0,0.0,0.0,0.0,2.231606951608935,8,26.959873745710045,188.71911621997032,7,880.5078178788232,483.19743223871217,69.20304441224837,275.84931256866304,0,0.0,0.0,0,True,7,5,6,1749887291641.0,1749887291144.0,1749887290711.0,1,0,0.0,0,0.45058060067018607,277.2224704399661,14.0,14,0,1.0,False,-1,,,0,0.0,0.0,277.2224704399661,277.2224704399661,277.2224704399661,1.0413693491862164
101,0.556,0,0,0.0,0.0,0.0,,6,5.309465312192845,1.4432424518984381,1.7771720828895254,0,0.0,0.0,0.0,0.0,2.220025327834538,7,22.38426522253543,134.30559133521257,12,813.0314281465977,252.2293806123968,41.71092434929082,258.0967114020653,0,0.0,0.0,1,True,8,7,4,1750601488230.0,1750601487678.25,1750601487345.0,1,0,0.0,0,1.3321979148872223,43.43183768512666,8.48528137423857,6,6,1.0,True,711,182.5686036558593,71.81723040612913,4,182.5686036558593,71.81723040612913,43.43183768512666,43.43183768512666,43.43183768512666,1.5655803141297293
429,0.443,0,3,1750601564713.0,1750601560712.0,1750601558290.0,,8,10.572812706602226,4.608618159555027,4.064857647423246,5,2.5332647162897044,1.299358132591956,0.32337328045158603,0.7511989513144695,2.187032906771011,9,21.66158679947675,173.292694395814,5,560.361081131361,423.47546522367594,262.6076993489828,132.27870622794615,0,0.0,0.0,0,True,6,5,7,1750601562992.0,1750601561944.7144,1750601561188.0,1,0,0.0,0,1.2770381568248763,119.99993297661408,7.615773105863909,3,-7,0.0,True,1019,664.2503612185966,565.8047649672169,11,664.2503612185966,565.8047649672169,119.99993297661408,119.99993297661408,119.99993297661408,1.0444553714525786
234,0.55,0,0,0.0,0.0,0.0,,7,6.987185890117848,3.262727800277264,2.6655874047079036,3,2.7799900654232332,1.7570706665846203,0.36140939042231035,1.0219541740231721,2.21106887114461,6,20.99876031097303,104.99380155486514,9,1001.7378684078564,371.3705679985145,26.226237961585557,310.04663234134165,0,0.0,0.0,0,False,10,5,8,1750495586417.0,1750495584926.375,1750495583807.0,1,0,0.0,0,1.386297149201558,177.09272512416686,10.295630140987,-5,9,0.0,False,0,,,0,0.0,0.0,177.09272512416686,177.09272512416686,177.09272512416686,1.3891314252414912
354,0.421,0,0,0.0,0.0,0.0,,8,25.44582381108758,6.057305308105003,8.05101663455555,4,1.9556257818019138,1.178032980519638,0.5290314954207082,0.593644720903062,2.1873223188492537,7,8.401487196220957,50.40892317732575,12,1325.6510089789547,337.2848621255357,10.840832196991675,452.149613641707,0,0.0,0.0,0,True,6,4,7,1750136549469.0,1750136547983.8572,1750136546190.0,1,0,0.0,0,1.33219330623094,13.209307280022639,20.0,-16,-12,1.0,False,-1,,,0,0.0,0.0,13.209307280022639,13.209307280022639,13.209307280022639,1.1166609272264374
464,0.526,0,0,0.0,0.0,0.0,,12,16.317228498459226,6.031777823286551,5.025748578381218,6,4.0582935270018075,1.987505744164432,0.18362182684416847,1.1985856878411818,2.2459520807289133,6,19.439900496896712,97.19950248448356,9,606.2432649754984,333.9891312259487,20.48436447218447,199.1648596225714,0,0.0,0.0,0,False,7,5,7,1750134888045.0,1750134886461.7144,1750134884598.0,1,0,0.0,0,0.5623365447194549,28.585257326682285,5.0,-5,0,0.0,False,0,,,0,0.0,0.0,28.585257326682285,28.585257326682285,28.585257326682285,1.3917920855463564
87,0.11,0,0,0.0,0.0,0.0,,5,1.7870124329674604,1.342309627291531,0.6466012733856292,3,0.7787183945552126,0.5872104348408791,0.31668974052871185,0.19672294978277743,2.2450352741261774,4,6.720129537326321,20.160388611978963,5,91.11663917512062,88.41239227138482,84.36285876070484,2.340004221356944,0,0.0,0.0,0,False,4,3,11,1749922190620.0,1749922189318.5454,1749922188010.0,1,0,0.0,0,0.6931503124043341,170.30343162126763,8.602325267042627,5,-7,1.0,True,1,,,0,0.0,0.0,170.30343162126763,170.30343162126763,170.30343162126763,0.6946556159638966
99,0.498,0,0,0.0,0.0,0.0,,11,14.652453420777295,3.1853226720398355,4.952224829188566,0,0.0,0.0,0.0,0.0,2.2071079677498235,11,22.356092060639376,223.56092060639375,4,198.77123271469713,115.99432115880991,18.519261997771725,73.10181247369866,0,0.0,0.0,0,True,8,3,6,1750186798075.0,1750186797045.5,1750186796445.0,1,0,0.0,0,1.5229675328870558,383.3898632658602,19.697715603592208,18,8,1.0,False,-2,,,0,0.0,0.0,383.3898632658602,383.3898632658602,383.3898632658602,0.6944593756845371
523,0.439,0,0,0.0,0.0,0.0,57.798,11,17.193844264541948,11.717760096125504,5.342836046975539,9,2.0950217646024085,0.8936736769788793,0.16396405357603724,0.5972689786491865,1.981096754402682,10,22.320448563751317,200.88403707376185,7,927.8510098416705,606.2360480126274,18.206643090333625,353.0069082697823,0,0.0,0.0,-2,True,8,3,8,1751012667599.0,1751012667035.625,1751012666434.0,1,0,0.0,0,1.2130339583881353,17.965600881325752,7.211102550927978,-4,6,1.0,True,5175,721.250621587896,22.962108487748228,5,721.250621587896,22.962108487748228,17.965600881325752,17.965600881325752,17.965600881325752,0.6943447166034803
111,0.419,0,0,0.0,0.0,0.0,101.973,3,2.0466031752741163,1.1806114105311314,0.8090579603322579,0,0.0,0.0,0.0,0.0,2.1152090707897355,8,9.682279840389912,67.77595888272938,11,414.62367467723504,151.95754640385877,20.86146831506249,111.78428637514742,0,0.0,0.0,0,False,11,5,8,1750933475292.0,1750933474893.875,1750933474428.0,1,0,0.0,0,0.8676410299460396,90.49560025750154,6.0,6,0,1.0,False,0,,,0,0.0,0.0,90.49560025750154,90.49560025750154,90.49560025750154,1.0411684740561304
227,0.542,0,0,0.0,0.0,0.0,,4,6.33457490998646,2.8642900857360822,2.2340296048165236,3,1.219414766439444,0.9054357658048305,0.34346848446840866,0.3982830758382781,2.1535324566542537,6,15.498247740825676,77.49123870412838,12,1385.309135308748,444.99225420117915,15.154893385560959,433.8236627009302,0,0.0,0.0,0,True,6,3,10,1750841523507.0,1750841522324.8,1750841521116.0,1,0,0.0,0,1.039724464612146,30.16678569468876,11.704699910719626,11,-4,0.0,False,1,,,0,0.0,0.0,30.16678569468876,30.16678569468876,30.16678569468876,0.6961192416776164
270,0.523,0,0,0.0,0.0,0.0,54.624,6,4.956480199446426,3.1227458462452886,2.154444461137746,3,1.4635222232667067,1.3376692903693004,1.1765794836162717,0.11976438513142405,2.1660849392498287,7,9.86441643477553,59.18649860865318,9,263.4991103364687,160.92141207638332,24.168389998235945,107.02448801417593,0,0.0,0.0,0,False,7,7,7,1750927975011.0,1750927973394.0,1750927972688.0,1,0,0.0,0,1.054973307460994,334.24385204454336,16.492422502470642,-16,-4,0.0,False,3051,1477.2637859862805,59.18608407693485,4,1477.2637859862805,59.18608407693485,334.24385204454336,334.24385204454336,334.24385204454336,1.2526720827005562
218,0.514,0,0,0.0,0.0,0.0,66.105,3,7.565605285958825,5.031001557850607,3.4872011212651723,3,1.390412379932667,0.7328687980368623,0.30288852076144485,0.4722399314430328,2.2110688711446103,6,16.032006929586032,80.16003464793016,8,472.6604037273045,248.5048778210588,111.52396349266012,136.12462352324334,0,0.0,0.0,1,True,4,4,6,1751022355571.0,1751022355163.6667,1751022354659.0,1,0,0.0,0,1.0397223503374855,117.39327888598811,10.04987562112089,-1,-10,0.0,True,1,,,0,0.0,0.0,117.39327888598811,117.39327888598811,117.39327888598811,1.1002751798147556
121,0.548,0,0,0.0,0.0,0.0,,6,5.309465312192845,1.4432424518984381,1.7771720828895254,0,0.0,0.0,0.0,0.0,2.2538575896013517,3,26.93171219946131,53.86342439892262,11,813.0314281465977,271.367422090861,50.483589953771286,261.2939859210111,0,0.0,0.0,-2,True,4,8,10,1750601490690.0,1750601488772.4,1750601487345.0,1,0,0.0,0,1.4783068796350778e-05,43.43183768512666,8.48528137423857,6,6,0.0,False,829,424.2205553934592,239.01902956413505,10,424.2205553934592,239.01902956413505,43.43183768512666,43.43183768512666,43.43183768512666,1.4824468381493623
85,0.545,0,0,0.0,0.0,0.0,101.09,8,27.43216721139393,8.4780490487275,10.138667829039395,0,0.0,0.0,0.0,0.0,2.21106887114461,6,35.69006590267535,178.45032951337674,3,1215.5669272262066,528.6980872412413,132.23622633041967,487.6156355143307,0,0.0,0.0,2,True,4,6,10,1751039431703.0,1751039429304.3,1751039427858.0,1,0,0.0,0,1.039738673633992,424.5211078624678,25.179356624028344,25,3,1.0,False,3817,402.2633581607322,83.17109883407934,4,402.2633581607322,83.17109883407934,424.5211078624678,424.5211078624678,424.5211078624678,1.3325102977839727
108,0.548,0,0,0.0,0.0,0.0,120.783,8,9.048286626901701,1.8975252155026712,3.021208886461292,0,0.0,0.0,0.0,0.0,2.2538575896013517,3,43.197800947707066,86.39560189541413,9,1261.8749749405529,357.42243187067174,19.81792148003698,437.569912863599,0,0.0,0.0,0,True,0,0,0,0.0,0.0,0.0,1,0,0.0,0,1.4783068796350778e-05,93.79997378014453,5.0,0,-5,0.0,True,-1,,,0,0.0,0.0,93.79997378014453,93.79997378014453,93.79997378014453,
158,0.466,0,0,0.0,0.0,0.0,,5,6.8277916567954335,3.7448910808019855,2.40448889374723,3,1.081016085035346,0.6147723546014563,0.2755863990935805,0.34086850189471896,2.154783153373369,11,14.96699585566608,149.6699585566608,9,468.5807368430804,286.82977975413957,133.08885229208664,102.34279437329009,0,0.0,0.0,0,True,5,6,4,1749887900973.0,1749887900692.25,1749887900403.0,1,0,0.0,0,0.9369056753440517,121.34990465349382,9.899494936611665,-7,-7,1.0,False,0,,,0,0.0,0.0,121.34990465349382,121.34990465349382,121.34990465349382,1.3361529264719523
129,0.531,0,0,0.0,0.0,0.0,,5,10.143531576569671,2.9927247788663083,3.625325864978713,3,1.8393731956466812,1.0945579954311322,0.5502242407738244,0.5450509850599827,2.1547831533733692,11,19.156802399102325,191.56802399102324,6,740.577805089586,460.7733378153066,283.62020932949696,195.22046525462147,0,0.0,0.0,0,True,3,3,3,1749888735266.0,1749888735121.6667,1749888734926.0,1,0,0.0,0,1.149083143381667,123.60324965519033,6.324555320336759,2,-6,1.0,False,3,,,0,0.0,0.0,123.60324965519033,123.60324965519033,123.60324965519033,0.6983075618384418
108,0.449,0,0,0.0,0.0,0.0,,10,5.2304963992953315,1.6607484151973975,1.6124332279187474,0,0.0,0.0,0.0,0.0,2.1870329067710106,9,114.92652882151114,919.4122305720891,7,1196.2641210233473,292.37855466433984,35.88470093979568,378.77947042875945,0,0.0,0.0,-1,True,6,3,4,1750608471527.0,1750608471195.5,1750608470693.0,1,0,0.0,0,1.1537897768017746,41.179318756806815,9.0,0,-9,0.0,False,300,578.7279065913193,532.5398547303254,7,578.7279065913193,532.5398547303254,41.179318756806815,41.179318756806815,41.179318756806815,0.6951637811736328
155,0.495,0,0,0.0,0.0,0.0,,3,13.802203942012635,5.670980615747438,5.879553853238421,0,0.0,0.0,0.0,0.0,2.2459520807289133,6,16.916487307757436,84.58243653878718,11,1029.5403665285355,352.54232196870754,42.69476195052111,301.8386059520415,0,0.0,0.0,1,False,7,3,7,1749806971068.0,1749806970036.4285,1749806969255.0,1,0,0.0,0,1.3862964520799996,75.10125218451203,5.656854249492381,-4,4,0.0,False,-3,,,0,0.0,0.0,75.10125218451203,75.10125218451203,75.10125218451203,0.694841674010775
94,0.452,0,0,0.0,0.0,0.0,,5,7.651936753038207,4.152930382160013,2.4149296384870738,0,0.0,0.0,0.0,0.0,2.1809455605615966,11,19.858246009031497,198.58246009031498,11,886.4182606990361,473.2103921100357,84.35132956998149,208.55230838049332,0,0.0,0.0,-1,True,0,0,0,0.0,0.0,0.0,1,0,0.0,0,0.9369073104458576,42.533273598064184,10.04987562112089,10,1,1.0,True,2,,,0,0.0,0.0,42.533273598064184,42.533273598064184,42.533273598064184,
43,0.481,0,0,0.0,0.0,0.0,,7,3.4772150768244123,1.2142833712857393,1.0827701857393108,0,0.0,0.0,0.0,0.0,2.2538575896013517,3,38.974237635654056,77.94847527130811,3,1306.7699689753656,539.3392205118663,105.9920030275931,544.1665095232513,0,0.0,0.0,0,False,9,6,12,1750836884147.0,1750836882493.1667,1750836880827.0,1,0,0.0,0,1.4783068796350778e-05,26.759130108516988,7.615773105863909,3,7,0.0,True,1926,1337.5101746678552,220.63901117811537,7,1337.5101746678552,220.63901117811537,26.759130108516988,26.759130108516988,26.759130108516988,1.3410885296864532
34,0.101,0,0,0.0,0.0,0.0,,5,7.395886101898998,4.013146922697301,2.4457194128718553,0,0.0,0.0,0.0,0.0,2.2450352741261774,4,17.606228961851432,52.8186868855543,4,404.0030726839784,313.0933618935576,191.4139714389472,82.11946085933982,0,0.0,0.0,1,True,8,8,8,1750832857284.0,1750832856309.25,1750832855294.0,1,0,0.0,0,0.6931502945567307,582.9545278651584,30.0,18,24,1.0,False,-1,,,0,0.0,0.0,582.9545278651584,582.9545278651584,582.9545278651584,1.5506011944792983
59,0.494,0,0,0.0,0.0,0.0,,12,23.490468728926515,4.55669664567794,6.232908936357833,0,0.0,0.0,0.0,0.0,2.2538575896013517,3,11.0,22.0,10,1198.213245579874,439.74113963941727,80.40843362876126,281.4116845844421,0,0.0,0.0,0,True,0,0,0,0.0,0.0,0.0,1,0,0.0,0,1.4783068796350778e-05,123.30508269454813,7.810249675906654,6,-5,0.0,True,0,,,0,0.0,0.0,123.30508269454813,123.30508269454813,123.30508269454813,
78,0.526,0,0,0.0,0.0,0.0,,6,3.9618360595849635,1.4515410624209923,1.2759900443023888,0,0.0,0.0,0.0,0.0,2.20082764903455,8,13.19153486737112,92.34074407159784,4,310.54469219626776,269.63941961444397,216.67038052678615,39.65809045490969,0,0.0,0.0,0,False,0,0,0,0.0,0.0,0.0,1,0,0.0,0,1.5607135355885116,193.97304146865758,11.40175425099138,11,-3,0.0,False,1,,,0,0.0,0.0,193.97304146865758,193.97304146865758,193.97304146865758,
693,0.518,0,0,0.0,0.0,0.0,,3,9.68773334639859,8.794941201803683,0.8781139714664495,8,1.8013556043729995,0.8927550537484333,0.3261889216604766,0.48581096762418785,2.2240978714293633,11,33.399174264556414,333.99174264556416,11,648.9381357968949,358.7396893960991,178.17573216511568,149.393954520886,0,0.0,0.0,1,False,12,7,5,1750132527455.0,1750132526866.6,1750132526471.0,1,0,0.0,0,0.8487445008406751,25.780412441954002,6.708203932499369,6,3,0.0,False,2,,,0,0.0,0.0,25.780412441954002,25.780412441954002,25.780412441954002,1.5641453545965613
115,0.512,0,0,0.0,0.0,0.0,,7,5.930810788961932,2.7770445537692283,1.7986820751755954,3,1.3753931369650658,1.0426989789873409,0.6773164254538204,0.2859244331306179,2.2450352741261774,4,17.60514712445337,52.815441373360116,5,340.9169097757051,327.37396934918013,315.9585824509674,9.716478923757474,0,0.0,0.0,0,False,11,4,6,1749725903618.0,1749725902786.5,1749725902267.0,1,0,0.0,0,0.6931482634371773,116.27389892154697,6.0,6,0,0.0,True,0,,,0,0.0,0.0,116.27389892154697,116.27389892154697,116.27389892154697,0.6392817876639352
106,0.553,0,0,0.0,0.0,0.0,132.094,7,6.730933295515377,3.0465995223237803,2.6302865255494687,0,0.0,0.0,0.0,0.0,2.0112424419724255,11,20.630970062925673,206.30970062925672,10,507.60330062050207,222.38248722808072,22.590778223941275,128.31254026956617,0,0.0,0.0,-2,False,0,0,0,0.0,0.0,0.0,1,0,0.0,0,1.4270757346629952,37.68161997543799,7.280109889280518,7,2,2.0,True,0,,,0,0.0,0.0,37.68161997543799,37.68161997543799,37.68161997543799,
76,0.492,0,0,0.0,0.0,0.0,,8,14.206186299969408,3.7865635278242697,4.081845308583211,0,0.0,0.0,0.0,0.0,2.2538575896013517,3,35.6723073719563,71.3446147439126,3,483.3893427488345,477.5658663292279,468.60993528307534,6.4273854326758855,0,0.0,0.0,-1,False,0,0,0,0.0,0.0,0.0,1,0,0.0,0,1.4783068796350778e-05,25.342253944252498,15.652475842498529,14,-7,0.0,True,0,,,0,0.0,0.0,25.342253944252498,25.342253944252498,25.342253944252498,
89,0.544,0,0,0.0,0.0,0.0,,11,11.787061600238962,4.30417977466615,3.39765554344853,0,0.0,0.0,0.0,0.0,2.137793249693829,11,17.315597687835314,173.15597687835313,9,375.0608481415725,244.7811718433866,155.32118294677417,83.31651570349287,0,0.0,0.0,0,True,0,0,0,0.0,0.0,0.0,1,0,0.0,0,1.3030975938147473,29.54491232227694,12.165525060596439,12,-2,2.0,True,-2,,,0,0.0,0.0,29.54491232227694,29.54491232227694,29.54491232227694,
142,0.514,0,0,0.0,0.0,0.0,,11,14.717958565611612,6.664002907065367,5.167684752143154,3,1.469721496806793,1.0438776321609835,0.6309981306553877,0.34253007387752066,2.1377932496938294,11,22.01052151269487,220.10521512694868,12,779.908994410688,386.09063027159897,67.02690153235439,235.13353180583408,0,0.0,0.0,0,True,8,3,8,1749806132910.0,1749806131782.125,1749806130277.0,1,0,0.0,0,1.1490758909926984,100.82151812642803,6.4031242374328485,-5,4,1.0,False,1,,,0,0.0,0.0,100.82151812642803,100.82151812642803,100.82151812642803,0.7069620915542224
206,0.543,0,0,0.0,0.0,0.0,79.935,6,11.899579275619207,4.130230039112066,4.140350837521857,3,0.35672008681570316,0.29726434514754024,0.17933483701404848,0.08338971853204373,2.08442976821535,8,45.88858493745483,321.2200945621838,6,625.4140453936398,314.3507604277251,14.62193819914498,219.84885934543917,0,0.0,0.0,0,True,0,0,0,0.0,0.0,0.0,1,0,0.0,0,0.8675859647616855,170.58378886792934,9.219544457292887,9,-2,1.0,False,0,,,0,0.0,0.0,170.58378886792934,170.58378886792934,170.58378886792934,
316,0.532,0,0,0.0,0.0,0.0,48.105,5,11.22700765904446,6.714305672676561,3.649115743872081,5,1.639295240321878,0.6320500539552791,0.2282929069695545,0.5173908759513172,2.2055983590263937,5,20.36591506678246,81.46366026712984,3,583.904398270312,513.9429360344827,382.7078512551498,92.8649745505409,0,0.0,0.0,0,True,6,4,4,1751015491047.0,1751015490744.5,1751015490431.0,1,0,0.0,0,1.0986142201917335,351.3297662465901,18.027756377319946,-18,1,0.0,False,1754,942.4877465420336,304.95830196715826,9,942.4877465420336,304.95830196715826,351.3297662465901,351.3297662465901,351.3297662465901,0.6383573271643236
47,0.109,0,0,0.0,0.0,0.0,,6,6.367209922027896,4.417533625952237,2.0232795459400013,3,0.4853807045104619,0.4583879813697784,0.44145388910627054,0.019292024591022593,2.2538575896013517,3,26.706555615733702,53.413111231467404,6,452.39838230931025,326.18869859669957,244.6737076470334,69.7011918774396,0,0.0,0.0,0,True,10,9,3,1750606604961.0,1750606604702.3333,1750606604434.0,1,0,0.0,0,1.4783068796350778e-05,161.1459203721192,10.770329614269007,4,-10,1.0,False,0,,,0,0.0,0.0,161.1459203721192,161.1459203721192,161.1459203721192,1.7333460243290932
50,0.597,0,0,0.0,0.0,0.0,26.041,4,5.262656535799419,2.6379456930897884,2.5594025913498366,0,0.0,0.0,0.0,0.0,2.2110688711446103,6,18.16676013266798,90.83380066333991,3,666.9976704166927,404.27870653732504,272.0803093337127,185.77162371256884,0,0.0,0.0,-1,True,7,8,3,1750924775421.0,1750924774792.3333,1750924774375.0,1,0,0.0,0,1.0397233948310172,21.550069388490428,6.082762530298219,1,6,0.0,False,446,961.8583712659911,893.0912259368569,7,961.8583712659911,893.0912259368569,21.550069388490428,21.550069388490428,21.550069388490428,1.4788050020957373
184,0.501,0,0,0.0,0.0,0.0,,4,6.846159374536627,3.1891455667070687,2.41453386207393,3,1.704147898401807,1.1555305179768376,0.19070374171451893,0.6843736794764453,2.242973226438147,5,10.508324094593227,42.03329637837291,3,197.74479407227713,159.04999366248944,133.07949376595815,27.890633237586496,0,0.0,0.0,-1,True,5,7,6,1749887185390.0,1749887184839.1667,1749887184306.0,1,0,0.0,0,0.6365151172143544,14.94468254306677,7.810249675906654,6,5,0.0,False,1,,,0,0.0,0.0,14.94468254306677,14.94468254306677,14.94468254306677,1.3330567826478033
118,0.446,0,0,0.0,0.0,0.0,,3,2.6380065607276397,1.2419961290137802,1.0515898360914586,0,0.0,0.0,0.0,0.0,2.1873223188492537,7,20.011783071721425,120.07069843032855,9,506.95296298963467,206.75564042521293,16.124487241312412,120.75471608166066,0,0.0,0.0,-1,False,8,3,8,1749887502201.0,1749887501061.5,1749887499162.0,1,0,0.0,0,1.0549425277397058,53.91289628191568,5.830951894845301,5,3,1.0,True,0,,,0,0.0,0.0,53.91289628191568,53.91289628191568,53.91289628191568,0.700660832947206
111,0.498,0,0,0.0,0.0,0.0,30.978,7,8.185337428763596,3.5440945125824044,3.065414787842597,0,0.0,0.0,0.0,0.0,2.231606951608935,8,12.065422376609504,84.45795663626653,11,440.7508048703056,169.8198790433821,15.0049901731858,131.97496796975702,0,0.0,0.0,-1,True,7,4,7,1750881375682.0,1750881374908.5715,1750881374058.0,1,0,0.0,0,1.3296645820774717,69.20435981495838,5.0,0,5,1.0,False,1615,681.9452602761372,119.822203614772,6,681.9452602761372,119.822203614772,69.20435981495838,69.20435981495838,69.20435981495838,1.102087874372308
320,0.418,0,0,0.0,0.0,0.0,112.773,12,16.19724930009212,7.324299684119584,4.165812976189212,5,0.6538078567437394,0.3926111105122928,0.147148154149627,0.16045227821121522,2.1870329067710106,9,17.91520511836086,143.32164094688687,5,477.9544497931772,424.6653426160947,360.29027066881736,42.19475356889024,0,0.0,0.0,0,True,9,8,7,1750936323307.0,1750936322541.7144,1750936321901.0,1,0,0.0,0,1.747869958950896,145.23116626842418,8.602325267042627,-5,7,1.0,False,-1,,,0,0.0,0.0,145.23116626842418,145.23116626842418,145.23116626842418,1.7492668143365693
195,0.547,0,0,0.0,0.0,0.0,,10,6.0276644038989575,1.9982271751138783,2.0961880649424187,4,2.402583637451426,1.3840779343806906,0.37429966570668693,0.7464141430808272,2.2161022480912638,9,18.415993266844566,147.32794613475653,10,313.73931636600685,120.81491095038614,35.762597476384975,97.67894758734334,0,0.0,0.0,-1,False,8,7,5,1750147146527.0,1750147146084.8,1750147145702.0,1,0,0.0,0,0.9557413888617692,129.52216756979468,6.708203932499369,3,6,1.0,True,-1,,,0,0.0,0.0,129.52216756979468,129.52216756979468,129.52216756979468,1.5621344071622238
281,0.544,3,3,1750075120606.0,1750075112013.6667,1750075103284.0,,3,4.362604017738876,1.6634335116342003,1.9159341024142877,3,1.2652794942657506,0.8349822253535906,0.3913406273887097,0.35690880170148226,2.20478541691352,4,7.380204697461693,22.14061409238508,5,605.2213007610121,208.10666242962824,10.93823448528847,229.7701188173326,0,0.0,0.0,1,False,7,6,10,1750075107958.0,1750075106688.6,1750075106033.0,1,0,0.0,0,0.6931476396009496,67.33100402213263,5.830951894845301,-3,-5,0.0,True,-1,,,0,0.0,0.0,67.33100402213263,67.33100402213263,67.33100402213263,1.332504982113083
